pwsid,arsenic
ND5100593 ,0
ND5100660,.00174
ND5100660 ,0
ND5100663 ,0
ND5100849 ,0
ND5100868 ,0
ND5101065,0
ND5101065 ,0
ND5101074,.00104
ND5101074 ,0
ND5101130 ,0
ND5101416 ,0
ND5200118 ,0
ND5200169,.0077550001
ND5200169 ,0
ND5200458,0
ND5200458 ,0
ND5201309,0
ND5201309 ,0
ND5300425,0
ND5300425 ,0
ND5301011 ,0
ND5301012,0
ND5301012 ,0
ND5301152,.00131
ND5301152 ,0
ND5301555,.0053817648
ND5301555 ,0
NE3100101,.0018976923
NE3100101 ,0
NE3100102,.0019
NE3100102 ,0
NE3100103,.0049399999
NE3100103 ,0
NE3100106,.00236
NE3100106 ,0
NE3100107,.0016666667
NE3100107 ,0
NE3100301,.005431667
NE3100301 ,0
NE3100302,.0038266666
NE3100302 ,0
NE3100303,.0047400002
NE3100303 ,0
NE3100304,.0065925
NE3100304 ,0
NE3100305,.0056799999
NE3100305 ,0
NE3100307,.011354827
NE3100307 ,0
NE3100308,.0079549998
NE3100308 ,0
NE3100309,.0050900001
NE3100309 ,0
NE3100901,.0067600003
NE3100901 ,0
NE3101101,.0026
NE3101101 ,0
NE3101102,.0037000002
NE3101102 ,0
NE3101103,.0050783334
NE3101103 ,0
NE3101104,.0071066665
NE3101104 ,0
NE3101105,.0054722223
NE3101105 ,0
NE3101302,.0059070368
NE3101302 ,0
NE3101303,.0069542858
NE3101303 ,0
NE3101502,.00124
NE3101502 ,0
NE3101503,.0018
NE3101503 ,0
NE3101505,.001135
NE3101505 ,0
NE3101701,.0024900001
NE3101701 ,0
NE3101702,.0074533331
NE3101702 ,0
NE3101903,.0050749998
NE3101903 ,0
NE3101904,.0041275001
NE3101904 ,0
NE3101905,.0051433332
NE3101906,.0050174999
NE3101906 ,0
NE3101907,.0047442857
NE3101907 ,0
NE3101908,.0055083334
NE3101908 ,0
NE3101909,.0057622222
NE3101909 ,0
NE3101910,.0075190002
NE3101910 ,0
NE3101911,.003306
NE3101911 ,0
NE3101914,.00085666665
NE3101914 ,0
NE3102101,.00101
NE3102101 ,0
NE3102102,0
NE3102102 ,0
NE3102103,0
NE3102103 ,0
NE3102104,0
NE3102104 ,0
NE3102105,0
NE3102301,.0035403124
NE3102301 ,0
NE3102302 ,0
NE3102303,.0067313043
NE3102303 ,0
NE3102304,.006875
NE3102304 ,0
NE3102305,.00182
NE3102305 ,0
NE3102306,.0070529999
NE3102306 ,0
NE3102307,.0047416668
NE3102307 ,0
NE3102308,.0063824998
NE3102308 ,0
NE3102309,.0074466667
NE3102309 ,0
NE3102501,.0046000001
NE3102501 ,0
NE3102502,.00043000001
NE3102502 ,0
NE3102505,.0019699999
NE3102505 ,0
NE3102506,.001645
NE3102506 ,0
NE3102508,0
NE3102508 ,0
NE3102509,.0038000001
NE3102509 ,0
NE3102510,0
NE3102510 ,0
NE3102512,0
NE3102512 ,0
NE3102516,0
NE3102516 ,0
NE3102517,.0024600001
NE3102517 ,0
NE3102519,.0017866667
NE3102519 ,0
NE3102521,.0022471428
NE3102521 ,0
NE3102522,.0030099999
NE3102522 ,0
NE3102702,.006721905
NE3102702 ,0
NE3102703 ,0
NE3102705,.00179
NE3102705 ,0
NE3102706,.001655
NE3102706 ,0
NE3102707 ,0
NE3102708,0
NE3102708 ,0
NE3102709,.00208
NE3102709 ,0
NE3102901,.011416
NE3102901 ,0
NE3102902,.0080639999
NE3102902 ,0
NE3103101,.0081433337
NE3103101 ,0
NE3103102,.0054966668
NE3103102 ,0
NE3103103,.0059560002
NE3103103 ,0
NE3103104,.0062199999
NE3103104 ,0
NE3103105,.0081500001
NE3103105 ,0
NE3103106,.0020399999
NE3103106 ,0
NE3103302,.005235
NE3103302 ,0
NE3103303,.0062600002
NE3103303 ,0
NE3103304,.010732777
NE3103304 ,0
NE3103305,.0047533335
NE3103305 ,0
NE3103306,.0065633333
NE3103306 ,0
NE3103502,.0019650001
NE3103502 ,0
NE3103503,.0039774999
NE3103503 ,0
NE3103504,.00163
NE3103504 ,0
NE3103505,.0057875002
NE3103505 ,0
NE3103506,.0060060001
NE3103506 ,0
NE3103507,.0044375001
NE3103507 ,0
NE3103508,.0041499999
NE3103508 ,0
NE3103701,.0039816666
NE3103701 ,0
NE3103702,.0061300001
NE3103702 ,0
NE3103703,.0039599999
NE3103703 ,0
NE3103704,.003365
NE3103704 ,0
NE3103705,.00035666666
NE3103705 ,0
NE3103901,.0023350001
NE3103901 ,0
NE3103902,.0059950002
NE3103902 ,0
NE3103903,.002115
NE3103903 ,0
NE3103904,.00188
NE3103904 ,0
NE3104101,.0049840002
NE3104101 ,0
NE3104102,.0062733334
NE3104102 ,0
NE3104103,.012637001
NE3104103 ,0
NE3104104,.0069088889
NE3104104 ,0
NE3104105,.0072960714
NE3104105 ,0
NE3104107,.0058150003
NE3104107 ,0
NE3104108,.00685
NE3104108 ,0
NE3104109,.0042880001
NE3104109 ,0
NE3104110,.0053150002
NE3104110 ,0
NE3104111,.0064266669
NE3104111 ,0
NE3104301,.0020178126
NE3104301 ,0
NE3104302,.002654
NE3104302 ,0
NE3104303,.00185
NE3104303 ,0
NE3104304,0
NE3104304 ,0
NE3104305,.0071
NE3104305 ,0
NE3104309 ,0
NE3104502,.0047533335
NE3104502 ,0
NE3104505,.0033733333
NE3104505 ,0
NE3104507,.0049200002
NE3104507 ,0
NE3104508,.0072599999
NE3104508 ,0
NE3104701,.0066922223
NE3104701 ,0
NE3104702,.0084755551
NE3104702 ,0
NE3104703,.0059633334
NE3104703 ,0
NE3104708,.0070637502
NE3104708 ,0
NE3104710,.0068799998
NE3104710 ,0
NE3104712,.0031349999
NE3104712 ,0
NE3104713,.00181
NE3104713 ,0
NE3104901,.0090288892
NE3104901 ,0
NE3104902,.0078874994
NE3104902 ,0
NE3105101,.0026533334
NE3105101 ,0
NE3105102,.00263
NE3105102 ,0
NE3105103,.0037733333
NE3105103 ,0
NE3105104,.0024600001
NE3105104 ,0
NE3105105,.00089000002
NE3105105 ,0
NE3105106,.0014750001
NE3105106 ,0
NE3105107,.00136
NE3105107 ,0
NE3105108,.003145
NE3105108 ,0
NE3105302,.0016900001
NE3105302 ,0
NE3105303,.0025599999
NE3105303 ,0
NE3105305,.00191
NE3105305 ,0
NE3105306,.002055
NE3105306 ,0
NE3105307,.0021800001
NE3105307 ,0
NE3105308,.0034425
NE3105308 ,0
NE3105310,.000825
NE3105310 ,0
NE3105312,.0056699999
NE3105312 ,0
NE3105315,0
NE3105315 ,0
NE3105317,.0034099999
NE3105317 ,0
NE3105504 ,0
NE3105506,0
NE3105506 ,0
NE3105507,.00129
NE3105507 ,0
NE3105508,.0014
NE3105508 ,0
NE3105512,0
NE3105512 ,0
NE3105514 ,0
NE3105517,.0023699999
NE3105517 ,0
NE3105518,.0022400001
NE3105518 ,0
NE3105519,.0046600001
NE3105519 ,0
NE3105520,.0039366665
NE3105520 ,0
NE3105522,0
NE3105522 ,0
NE3105523 ,0
NE3105526,0
NE3105526 ,0
NE3105701,.0033528572
NE3105701 ,0
NE3105702,.002027127
NE3105702 ,0
NE3105902,.004462
NE3105902 ,0
NE3105904,.0033800001
NE3105904 ,0
NE3105905,.0057372726
NE3105905 ,0
NE3105906,.0063716667
NE3105906 ,0
NE3105907,.0021899999
NE3105907 ,0
NE3105908,.0043199998
NE3105908 ,0
NE3105909,.0034962499
NE3105909 ,0
NE3106101,.0078577781
NE3106101 ,0
NE3106102,.0032825
NE3106102 ,0
NE3106103,.0078633334
NE3106103 ,0
NE3106104,.0044900002
NE3106104 ,0
NE3106105,.0039900001
NE3106105 ,0
NE3106106,.0020533334
NE3106106 ,0
NE3106107,.0068016667
NE3106107 ,0
NE3106301,.0063300002
NE3106301 ,0
NE3106302,.0061322222
NE3106302 ,0
NE3106303,.0071016666
NE3106303 ,0
NE3106304,.0068600001
NE3106304 ,0
NE3106305,.0070366664
NE3106305 ,0
NE3106501,.0053233332
NE3106501 ,0
NE3106502,.0067066667
NE3106502 ,0
NE3106503,.0063866666
NE3106503 ,0
NE3106504 ,0
NE3106505,.0055071875
NE3106505 ,0
NE3106506,.0053099999
NE3106506 ,0
NE3106701,.0028599999
NE3106701 ,0
NE3106705,.0025500001
NE3106705 ,0
NE3106706,0
NE3106706 ,0
NE3106707,0
NE3106707 ,0
NE3106708,.0016433334
NE3106708 ,0
NE3106710,.0024599999
NE3106710 ,0
NE3106711,0
NE3106711 ,0
NE3106712,.0047900002
NE3106712 ,0
NE3106901,.0093475003
NE3106901 ,0
NE3107101,.0063611111
NE3107101 ,0
NE3107301,.0058733332
NE3107301 ,0
NE3107303,.0043949997
NE3107303 ,0
NE3107306,.0054724999
NE3107308,.0059333332
NE3107308 ,0
NE3107311,.0052
NE3107311 ,0
NE3107312,.00489
NE3107313,.0038000001
NE3107313 ,0
NE3107501,.00336
NE3107501 ,0
NE3107701,.0042400002
NE3107701 ,0
NE3107702,.0081916666
NE3107702 ,0
NE3107703,.0060233334
NE3107703 ,0
NE3107704,.0042350003
NE3107704 ,0
NE3107901,.005965
NE3107901 ,0
NE3107902,.00190875
NE3107902 ,0
NE3107905,.00072000001
NE3107905 ,0
NE3107906,.0092789652
NE3107906 ,0
NE3107908,.0077033336
NE3107908 ,0
NE3107909 ,0
NE3107911 ,0
NE3108101,.0058311764
NE3108101 ,0
NE3108102,.0059449999
NE3108102 ,0
NE3108103,.0062333331
NE3108103 ,0
NE3108104,.0056533334
NE3108104 ,0
NE3108105,.00153
NE3108105 ,0
NE3108106,.0026750001
NE3108106 ,0
NE3108303,.00507
NE3108303 ,0
NE3108304,.0041350001
NE3108304 ,0
NE3108306,.0040833335
NE3108306 ,0
NE3108307,.0044616666
NE3108307 ,0
NE3108502,.0083933333
NE3108502 ,0
NE3108503,.0078888889
NE3108503 ,0
NE3108701,.0092500001
NE3108701 ,0
NE3108702,.0070099998
NE3108702 ,0
NE3108901,.0066666668
NE3108901 ,0
NE3108902,.006892222
NE3108902 ,0
NE3108903,.0076700002
NE3108903 ,0
NE3108904,.0062309089
NE3108904 ,0
NE3108905,.0083433334
NE3108905 ,0
NE3108906,.0080591431
NE3108906 ,0
NE3108908,.00239
NE3108908 ,0
NE3109101,.0060558333
NE3109101 ,0
NE3109301,.0042166663
NE3109301 ,0
NE3109302,.0054020002
NE3109302 ,0
NE3109303,.0059933332
NE3109303 ,0
NE3109304,.0048400001
NE3109304 ,0
NE3109306,.0061266664
NE3109306 ,0
NE3109501,.00297
NE3109501 ,0
NE3109502,0
NE3109502 ,0
NE3109503,.0032325001
NE3109503 ,0
NE3109505,.00183
NE3109505 ,0
NE3109506,.004435
NE3109506 ,0
NE3109507,.0018466667
NE3109507 ,0
NE3109508,0
NE3109508 ,0
NE3109509,.0013
NE3109509 ,0
NE3109510,.0021200001
NE3109510 ,0
NE3109701,.0037150001
NE3109701 ,0
NE3109703,0
NE3109703 ,0
NE3109704,.00134
NE3109704 ,0
NE3109705,.0016555556
NE3109705 ,0
NE3109706,.0027900001
NE3109706 ,0
NE3109901,.0049866666
NE3109901 ,0
NE3109902,.0060771429
NE3109902 ,0
NE3109904,.00306
NE3109904 ,0
NE3110101,.00245
NE3110101 ,0
NE3110102,.0068866666
NE3110102 ,0
NE3110103,.0073866667
NE3110103 ,0
NE3110301,.00278
NE3110301 ,0
NE3110501,.0043066666
NE3110501 ,0
NE3110504,.0080816671
NE3110504 ,0
NE3110505,.0061757141
NE3110505 ,0
NE3110705,.00382
NE3110705 ,0
NE3110707,.0034774998
NE3110707 ,0
NE3110708,.0053949999
NE3110708 ,0
NE3110709,.0051640002
NE3110709 ,0
NE3110711,.0059874998
NE3110711 ,0
NE3110712,0
NE3110712 ,0
NE3110903,0
NE3110903 ,0
NE3110904,.00111
NE3110904 ,0
NE3110905,.001334
NE3110905 ,0
NE3110906 ,0
NE3110907,0
NE3110907 ,0
NE3110908,.0090520829
NE3110908 ,0
NE3110909,.0022246153
NE3110909 ,0
NE3110911,.0032800001
NE3110911 ,0
NE3110912,.0017240001
NE3110912 ,0
NE3110913,.0024824999
NE3110913 ,0
NE3110915,0
NE3110915 ,0
NE3110917,.00108
NE3110917 ,0
NE3110920,0
NE3110920 ,0
NE3110922,.000204
NE3110922 ,0
NE3110923,.0016642857
NE3110923 ,0
NE3110924,.0022100001
NE3110924 ,0
NE3110926,.0071262498
NE3110926 ,0
NE3110929,.0050599999
NE3110929 ,0
NE3111101,.0025200001
NE3111101 ,0
NE3111102,.0054075001
NE3111102 ,0
NE3111103,.00199
NE3111103 ,0
NE3111106,.0033576668
NE3111106 ,0
NE3111107,.0038600001
NE3111111,.0029963637
NE3111111 ,0
NE3111112,.0069683334
NE3111112 ,0
NE3111301,.0063683335
NE3111301 ,0
NE3111905,.0041633332
NE3111905 ,0
NE3111907 ,0
NE3111910,.008043333
NE3111910 ,0
NE3111915,.0050207693
NE3111915 ,0
NE3111916,.0056066667
NE3111916 ,0
NE3111917,.0041100001
NE3111917 ,0
NE3112101,0
NE3112101 ,0
NE3112102,.0068053333
NE3112102 ,0
NE3112103,.0018142856
NE3112103 ,0
NE3112104,.00038666665
NE3112104 ,0
NE3112301,.0036337555
NE3112301 ,0
NE3112302,.0053283335
NE3112302 ,0
NE3112303,.0032766666
NE3112303 ,0
NE3112501,.002875
NE3112501 ,0
NE3112502,.0030499999
NE3112502 ,0
NE3112503,.0065875002
NE3112503 ,0
NE3112701,.0033766667
NE3112701 ,0
NE3112702,0
NE3112702 ,0
NE3112703,.00211
NE3112705,.00070333335
NE3112705 ,0
NE3112706,.002085
NE3112706 ,0
NE3112707,.001805
NE3112707 ,0
NE3112708,.000505
NE3112708 ,0
NE3112709,.00070999999
NE3112709 ,0
NE3112901,.0044224998
NE3112901 ,0
NE3112902 ,0
NE3112903,.0028575
NE3112903 ,0
NE3112904,.0024350001
NE3112904 ,0
NE3112905,.0016066666
NE3112905 ,0
NE3113102,.0022849999
NE3113102 ,0
NE3113103,.00082249998
NE3113103 ,0
NE3113104,.0030966667
NE3113104 ,0
NE3113106,.0020733334
NE3113106 ,0
NE3113110,.00151
NE3113110 ,0
NE3113111,.0027700001
NE3113111 ,0
NE3113304,0
NE3113304 ,0
NE3113305,.003205
NE3113305 ,0
NE3113308,.00501
NE3113308 ,0
NE3113501,.0079016667
NE3113501 ,0
NE3113502,.0065666665
NE3113502 ,0
NE3113503,.0088400003
NE3113503 ,0
NE3113504,.0068516666
NE3113504 ,0
NE3113701,.0033140001
NE3113701 ,0
NE3113702,.0033259999
NE3113702 ,0
NE3113705,.0042105261
NE3113705 ,0
NE3113706,.0044400003
NE3113706 ,0
NE3113707,.00385
NE3113707 ,0
NE3113901 ,0
NE3113902,.0034350001
NE3113902 ,0
NE3113903,.0031383333
NE3113903 ,0
NE3113904,.0069366666
NE3113904 ,0
NE3114101,.0053639999
NE3114101 ,0
NE3114102,.00636
NE3114102 ,0
NE3114103,.0080672
NE3114103 ,0
NE3114104,.003858
NE3114104 ,0
NE3114106,.010054828
NE3114106 ,0
NE3114107,.0038049999
NE3114107 ,0
NE3114110,.0076879999
NE3114110 ,0
NE3114111,.007019375
NE3114111 ,0
NE3114113,.00055499998
NE3114113 ,0
NE3114114,.0051233331
NE3114114 ,0
NE3114301,.0066960002
NE3114301 ,0
NE3114302,.0093750004
NE3114302 ,0
NE3114303,.014277074
NE3114303 ,0
NE3114304,.007638
NE3114304 ,0
NE3114501,.0048616668
NE3114501 ,0
NE3114502 ,0
NE3114504,.0073099998
NE3114504 ,0
NE3114505,.010061053
NE3114505 ,0
NE3114506 ,0
NE3114701,0
NE3114701 ,0
NE3114702,0
NE3114702 ,0
NE3114703,.0019975
NE3114703 ,0
NE3114705,.0050656251
NE3114705 ,0
NE3114708,0
NE3114708 ,0
NE3114709,.0012299999
NE3114709 ,0
NE3114710,0
NE3114710 ,0
NE3114901,.0071200002
NE3114901 ,0
NE3114902,.0050499998
NE3114902 ,0
NE3115101,.0031399999
NE3115101 ,0
NE3115102,.0053245453
NE3115102 ,0
NE3115103,.005264
NE3115103 ,0
NE3115104,.0041975002
NE3115104 ,0
NE3115105,.0061633331
NE3115105 ,0
NE3115106,.0049200002
NE3115106 ,0
NE3115107,.0026475
NE3115107 ,0
NE3115108,.0039233332
NE3115108 ,0
NE3115301,0
NE3115301 ,0
NE3115302,.0060320003
NE3115302 ,0
NE3115303,.00060142856
NE3115303 ,0
NE3115304,.00254
NE3115304 ,0
NE3115305,0
NE3115305 ,0
NE3115307,.0095699998
NE3115307 ,0
NE3115308 ,0
NE3115309,0
NE3115309 ,0
NE3115312,.00039249999
NE3115312 ,0
NE3115313,.0028011112
NE3115313 ,0
NE3115501,.00091499998
NE3115501 ,0
NE3115503,.00052499998
NE3115503 ,0
NE3115504,.0090910261
NE3115504 ,0
NE3115506,.00373
NE3115506 ,0
NE3115507,.0039133332
NE3115507 ,0
NE3115508,.00141
NE3115508 ,0
NE3115509,.0090033328
NE3115509 ,0
NE3115510,.0033066666
NE3115510 ,0
NE3115511,.0025599999
NE3115511 ,0
NE3115512,.0028444445
NE3115512 ,0
NE3115515,0
NE3115515 ,0
NE3115516,.0031916667
NE3115516 ,0
NE3115701 ,0
NE3115702 ,0
NE3115703,.0071466668
NE3115703 ,0
NE3115705 ,0
NE3115706 ,0
NE3115708 ,0
NE3115710 ,0
NE3115711,.0045766667
NE3115711 ,0
NE3115716,.0034848149
NE3115716 ,0
NE3115717,.0034153126
NE3115717 ,0
NE3115901,.0062199999
NE3115901 ,0
NE3115902,.00077666668
NE3115902 ,0
NE3115904 ,0
NE3115905,.0019333333
NE3115905 ,0
NE3115906,.0015033333
NE3115906 ,0
NE3115907,.0050924998
NE3115907 ,0
NE3115909,.00263
NE3115909 ,0
NE3115910,.0017233334
NE3115910 ,0
NE3115911,.0043720002
NE3115911 ,0
NE3115912 ,0
NE3115913,.00068499998
NE3115913 ,0
NE3115914,.0077749998
NE3115914 ,0
NE3116101,.0076299999
NE3116101 ,0
NE3116102,.0063275001
NE3116102 ,0
NE3116104,.0071666669
NE3116104 ,0
NE3116301,.00355
NE3116301 ,0
NE3116302,.0074233334
NE3116302 ,0
NE3116303,.0032066666
NE3116303 ,0
NE3116501,.00248
NE3116501 ,0
NE3116701,0
NE3116701 ,0
NE3116702,.0071339998
NE3116702 ,0
NE3116901,.002998
NE3116901 ,0
NE3116902,.0053983331
NE3116902 ,0
NE3116903,.0030166667
NE3116903 ,0
NE3116904,.0076339999
NE3116904 ,0
NE3116905,.0040660002
NE3116905 ,0
NE3116906,.0034533334
NE3116906 ,0
NE3116907,.0023366667
NE3116907 ,0
NE3116908,.0043366668
NE3116908 ,0
NE3116909,.0033450001
NE3116909 ,0
NE3116910,.0024949999
NE3116910 ,0
NE3117101,.0054722223
NE3117101 ,0
NE3117301,0
NE3117301 ,0
NE3117302,0
NE3117302 ,0
NE3117303,.0025566667
NE3117303 ,0
NE3117307 ,0
NE3117308,0
NE3117308 ,0
NE3117501,.0035355554
NE3117501 ,0
NE3117502 ,0
NE3117503,.0042050001
NE3117503 ,0
NE3117901,0
NE3117901 ,0
NE3117905,0
NE3117905 ,0
NE3118101,.00099666673
NE3118101 ,0
NE3118102,.0023125
NE3118102 ,0
NE3118104,.0028907142
NE3118104 ,0
NE3118105,.00042666667
NE3118105 ,0
NE3118301,.0039166668
NE3118301 ,0
NE3118302,.0039933333
NE3118302 ,0
NE3118303,.0037483333
NE3118303 ,0
NE3118501,.0052433335
NE3118501 ,0
NE3118502,.0072166668
NE3118502 ,0
NE3118701,.0063844444
NE3118701 ,0
NE3118702,.0076549998
NE3118702 ,0
NE3118703,.0043075001
NE3118703 ,0
NE3118704,.0071999999
NE3118704 ,0
NE3118705,.007257143
NE3118705 ,0
NE3118706,.0049559651
NE3118706 ,0
NE3118707,.0063466667
NE3118707 ,0
NE3118709,.0038666667
NE3118709 ,0
NE3120002,.0025499999
NE3120002 ,0
NE3120014,.00716
NE3120014 ,0
NE3120018,.0040333332
NE3120018 ,0
NE3120023,.0088148387
NE3120023 ,0
NE3120029,.0044666668
NE3120029 ,0
NE3120030,.0046116668
NE3120030 ,0
NE3120031 ,0
NE3120035,.0045228573
NE3120035 ,0
NE3120036,.002075
NE3120036 ,0
NE3120037,.00489
NE3120037 ,0
NE3120041,.0035966667
NE3120041 ,0
NE3120042 ,0
NE3120046,0
NE3120046 ,0
NE3120062,.0024566667
NE3120062 ,0
NE3120068,.0028200001
NE3120068 ,0
NE3120080,.0048666666
NE3120080 ,0
NE3120081,.0067733331
NE3120081 ,0
NE3120100,.0087031582
NE3120100 ,0
NE3120140 ,0
NE3120148,.0008166667
NE3120148 ,0
NE3120155,.003485
NE3120155 ,0
NE3120157,0
NE3120157 ,0
NE3120158,.0041200002
NE3120158 ,0
NE3120162,.0041899998
NE3120162 ,0
NE3120165,.00355
NE3120165 ,0
NE3120173,.00087500003
NE3120173 ,0
NE3120193,.00044
NE3120193 ,0
NE3120195,.0052433331
NE3120195 ,0
NE3120209,.0047174999
NE3120209 ,0
NE3120219 ,0
NE3120220,.0048183333
NE3120220 ,0
NE3120231 ,0
NE3120233,0
NE3120233 ,0
NE3120259,.0090539064
NE3120259 ,0
NE3120264,.0068399999
NE3120264 ,0
NE3120270,.0073462068
NE3120270 ,0
NE3120293,.0055283331
NE3120293 ,0
NE3120303,0
NE3120303 ,0
NE3120304,0
NE3120304 ,0
NE3120305,.0040816665
NE3120305 ,0
NE3120306,.0022133333
NE3120306 ,0
NE3120310,.0066518183
NE3120310 ,0
NE3120312,.0049533332
NE3120312 ,0
NE3120348,.00361
NE3120348 ,0
NE3120354,.00101
NE3120354 ,0
NE3120372,0
NE3120372 ,0
NE3120375,.0062899999
NE3120375 ,0
NE3120379 ,0
NE3120411,.00606
NE3120411 ,0
NE3120437,.0042050001
NE3120437 ,0
NE3120443,.00233
NE3120443 ,0
NE3120446,.0027633333
NE3120446 ,0
NE3120478,.0017036364
NE3120478 ,0
NE3120483,.0022450001
NE3120483 ,0
NE3120514,.0035600001
NE3120514 ,0
NE3120516,.0033735295
NE3120516 ,0
NE3120517 ,0
NE3120518,.0042078122
NE3120518 ,0
NE3120519,.0053371876
NE3120519 ,0
NE3120522,.0042099999
NE3120522 ,0
NE3120540,.0052466667
NE3120540 ,0
NE3120563,.0046655554
NE3120563 ,0
NE3120567,.0045033335
NE3120567 ,0
NE3120573,.012329667
NE3120573 ,0
NE3120574,0
NE3120574 ,0
NE3120606,.0072899996
NE3120606 ,0
NE3120612,.0066653844
NE3120612 ,0
NE3120617,.0056953845
NE3120617 ,0
NE3120618,0
NE3120618 ,0
NE3120623,.0033816667
NE3120623 ,0
NE3120625,.0071399999
NE3120625 ,0
NE3120646,.0056400001
NE3120646 ,0
NE3120650,.0033125
NE3120650 ,0
NE3120651,.0028349999
NE3120651 ,0
NE3120653,0
NE3120653 ,0
NE3120654,.0067125
NE3120654 ,0
NE3120658,.003185
NE3120658 ,0
NE3120662,.0063199997
NE3120662 ,0
NE3120684,.0041100001
NE3120687,.00121
NE3120687 ,0
NE3120702 ,0
NE3120708,.0026400001
NE3120708 ,0
NE3120710,.0041549997
NE3120710 ,0
NE3120712,0
NE3120712 ,0
NE3120720,.012705882
NE3120720 ,0
NE3120748,.0058066668
NE3120748 ,0
NE3120752,.0027333333
NE3120752 ,0
NE3120757,0
NE3120757 ,0
NE3120769 ,0
NE3120787,0
NE3120818,.0044166665
NE3120818 ,0
NE3120819,.00233
NE3120819 ,0
NE3120820 ,0
NE3120824,.0056924997
NE3120824 ,0
NE3120839,.0066200001
NE3120840,.0082933335
NE3120840 ,0
NE3120846,0
NE3120846 ,0
NE3120860,.0079366667
NE3120860 ,0
NE3120861,.0081433337
NE3120861 ,0
NE3120865,.0056666667
NE3120865 ,0
NE3120878,0
NE3120878 ,0
NE3120879,.0014449999
NE3120879 ,0
NE3120882 ,0
NE3120910,.00102
NE3120910 ,0
NE3120922,0
NE3120922 ,0
NE3120948,0
NE3120948 ,0
NE3120954,.0056159999
NE3120954 ,0
NE3120957,.0049000001
NE3120957 ,0
NE3120962,.001255
NE3120962 ,0
NE3120966 ,0
NE3120970,0
NE3120970 ,0
NE3120991,.00563
NE3121003,.0067437501
NE3121003 ,0
NE3121009,.0052800002
NE3121009 ,0
NE3121010,0
NE3121010 ,0
NE3121011 ,0
NE3121019 ,0
NE3121021 ,0
NE3121023,0
NE3121023 ,0
NE3121024,.0031300001
NE3121024 ,0
NE3121046,.0061699999
NE3121046 ,0
NE3121055,.0026624999
NE3121055 ,0
NE3121060 ,0
NE3121099,.0020099999
NE3121099 ,0
NE3121106,.0047774999
NE3121106 ,0
NE3121109 ,0
NE3121118 ,0
NE3121126,.002755
NE3121126 ,0
NE3121128,.0033249999
NE3121128 ,0
NE3121129,.0049033333
NE3121129 ,0
NE3121132,.0064274999
NE3121132 ,0
NE3121133,.00073000003
NE3121133 ,0
NE3121136,0
NE3121136 ,0
NE3121140,.0029750001
NE3121140 ,0
NE3121141,.00055499998
NE3121141 ,0
NE3121166,.00066999998
NE3121167,.00612
NE3121167 ,0
NE3121168,0
NE3121168 ,0
NE3121175,.00361
NE3121175 ,0
NE3121185,.0038966667
NE3121185 ,0
NE3121186,.0042133331
NE3121186 ,0
NE3121214,.00569
NE3121214 ,0
NE3121224 ,0
NE3121225,.0069966665
NE3121225 ,0
NE3121227,.0049000001
NE3121227 ,0
NE3121230,.0058350004
NE3121230 ,0
NE3121236,.0064900001
NE3121239,.006265
NE3121239 ,0
NE3121240,.0075500002
NE3121240 ,0
NE3121242,.0051899999
NE3121242 ,0
NE3121257,.0082
NE3121257 ,0
NE3121259,.00056499999
NE3121259 ,0
NE3121261,.0046299999
NE3121261 ,0
NE3121275,.0072600003
NE3121275 ,0
NE3121277,.00526
NE3121292,.0024999999
NE3121294,.013376923
NE3121294 ,0
NE3121297,.0044466667
NE3121301,.0080933329
NE3121301 ,0
NE3121302,0
NE3121319,0
NE3121320,0
NE3121334,.0052800002
NE3121338,.0047800001
NE3121353,.0031300001
NE3121355,.0019866668
NE3121369,.0058400002
NE3121376,0
NE3121381,0
NE3121383,0
NE3121385,.0027100001
NE3121396,.0047599999
NE3121397,.0022849999
NE3121398,.00132
NE3121399,.00642
NE3121401,.0082600005
NE3121406,.0039249999
NE3121408,.00070999999
NE3121428,.00061599998
NE3121458,0
NE3121488,.00106
NE3121497,.0070500001
NE3121499,0
NE3121503,.01346
NE3130003,.011272728
NE3130003 ,0
NE3130005,0
NE3130005 ,0
NE3130031,.00263
NE3130031 ,0
NE3150004,.0022749999
NE3150004 ,0
NE3150006,0
NE3150006 ,0
NE3150007,.0018849999
NE3150007 ,0
NE3150021,.0045890626
NE3150021 ,0
NE3150025,.0050050002
NE3150025 ,0
NE3150034 ,0
NE3150036 ,0
NE3150038,.0088690184
NE3150038 ,0
NE3150039 ,0
NE3150060,.0057950001
NE3150060 ,0
NE3150114 ,0
NE3150121 ,0
NE3150122,0
NE3150122 ,0
NE3150126,.0023650001
NE3150126 ,0
NE3150137,.0075333333
NE3150150 ,0
NE3150172 ,0
NE3150173 ,0
NE3150176,.0063299998
NE3150176 ,0
NE3150198 ,0
NE3150200 ,0
NE3150238,.0048274999
NE3150238 ,0
NE3150241,0
NE3150241 ,0
NE3150247,.0038099999
NE3150247 ,0
NE3150275 ,0
NE3150277,.0058499998
NE3150277 ,0
NE3150284,.0048449999
NE3150284 ,0
NE3150291,.0015475
NE3150291 ,0
NE3150294,.001905
NE3150294 ,0
NE3150309,0
NE3150312,.004435
NE3150312 ,0
NE3150313,.0080233337
NE3150313 ,0
NE3150336,.000505
NE3150336 ,0
NE3150360,.0027399999
NE3150360 ,0
NE3150389,.001925
NE3150389 ,0
NE3150394,.00055333332
