"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"8964","NC0326332","MCL","Archived",91,4
"8965","NC0326682","MCL","Resolved",91,5
"8966","NC0326735","MCL","Resolved",30,5
"8967","NC0347102","MCL","Resolved",30,5
"8968","NC0351030","MCL","Resolved",91.0416666666667,39
"8969","NC0351035","MCL","Resolved",91.0416666666667,31
"8970","NC0351189","MCL","Resolved",30,5
"8971","NC0353101","MCL","Resolved",91,5
"8972","NC0353130","MCL","Resolved",91.0416666666667,20
"8973","NC0362010","TT","Resolved",91.0416666666667,48
"8974","NC0362025","MCL","Resolved",91,10
"8975","NC0362106","MCL","Resolved",91.0416666666667,5
"8976","NC0362107","MCL","Resolved",91.0416666666667,5
"8977","NC0362120","MCL","Resolved",91.0416666666667,5
"8978","NC0363015","MCL","Resolved",90,5
"8979","NC0363025","MCL","Resolved",91.0416666666667,95
"8980","NC0363030","MCL","Resolved",91.0416666666667,10
"8981","NC0363124","TT","Resolved",1112,116
"8982","NC0363151","MCL","Archived",88.9583333333333,4
"8983","NC0363155","MCL","Resolved",91.0416666666667,15
"8984","NC0363576","MCL","Resolved",91,10
"8985","NC0368444","MCL","Resolved",91.0416666666667,5
"8986","NC0377010","MCL","Resolved",91.0416666666667,80
"8987","NC0377020","MCL","Resolved",91,5
"8988","NC0378055","MCL","Resolved",91,5
"8989","NC0382538","MCL","Resolved",29,5
"8990","NC0383454","MCL","Resolved",30,5
"8991","NC0392055","MCL","Resolved",29.0416666666667,7
"8992","NC0392094","MCL","Resolved",90,5
"8993","NC0392135","MCL","Archived",91.0416666666667,26
"8994","NC0392144","TT","Resolved",766,4
"8995","NC0392188","MCL","Resolved",91.0416666666667,16
"8996","NC0392214","TT","Resolved",2390.95833333333,15
"8997","NC0392218","MCL","Resolved",91.0416666666667,20
"8998","NC0392228","MCL","Resolved",30,10
"8999","NC0392250","MCL","Resolved",30,7
"9000","NC0392341","MCL","Resolved",91.0416666666667,30
"9001","NC0392461","MCL","Resolved",89.9583333333333,10
"9002","NC0392566","MCL","Resolved",91.0416666666667,5
"9003","NC0392755","MCL","Resolved",91,5
"9004","NC0407020","MCL","Resolved",91.0416666666667,40
"9005","NC0407613","MCL","Resolved",91.0416666666667,5
"9006","NC0416028","MCL","Resolved",90,5
"9007","NC0416035","MCL","Resolved",91.0416666666667,22
"9008","NC0416163","MCL","Resolved",90,30
"9009","NC0416181","MCL","Resolved",91.0416666666667,41
"9010","NC0416410","MCL","Resolved",90,15
"9011","NC0416414","MCL","Resolved",91.0416666666667,40
"9012","NC0416507","MCL","Resolved",89.9583333333333,10
"9013","NC0421010","MCL","Resolved",91.0416666666667,112
"9014","NC0424460","TT","Resolved",1921,5
"9015","NC0425055","MCL","Resolved",90,5
"9016","NC0425132","MCL","Resolved",91.0416666666667,5
"9017","NC0425141","TT","Resolved",3019,5
"9018","NC0427478","MCL","Resolved",90,5
"9019","NC0428462","MCL","Resolved",91.0416666666667,10
"9020","NC0433050","MCL","Resolved",91.0416666666667,25
"9021","NC0433120","MCL","Resolved",91.0416666666667,15
"9022","NC0440045","MCL","Resolved",30,5
"9023","NC0442015","MCL","Resolved",91.0416666666667,40
"9024","NC0442040","MCL","Resolved",91.0416666666667,25
"9025","NC0442557","MCL","Resolved",90,5
"9026","NC0452015","MCL","Archived",30,6
"9027","NC0464101","MCL","Resolved",91.0416666666667,48
"9028","NC0464420","TT","Resolved",2500,15
"9029","NC0464571","MCL","Resolved",91,5
"9030","NC0465025","MCL","Resolved",91,5
"9031","NC0465199","MCL","Resolved",91.0416666666667,30
"9032","NC0465211","MCL","Resolved",91.0416666666667,10
"9033","NC0465520","TT","Resolved",29,10
"9034","NC0466432","MCL","Archived",364,7
"9035","NC0471020","MCL","Resolved",91.0416666666667,40
"9036","NC0472417","MCL","Resolved",91.0416666666667,50
"9037","NC0474060","MCL","Resolved",29,5
"9038","NC0494015","MCL","Resolved",91.0416666666667,45
"9039","NC0496065","MCL","Resolved",91.0416666666667,20
"9040","NC0498414","MCL","Resolved",91,5
"9041","NC0498415","MCL","Resolved",91,5
"9042","NC0498551","MCL","Archived",365,11
"9043","NC0498581","MCL","Resolved",364,6
"9044","NC0498616","MCL","Resolved",90,5
"9045","NC0498622","MCL","Resolved",91.0416666666667,5
"9046","NC1000015","TT","Resolved",2257,4
"9047","NC1011019","MCL","Resolved",30,6
"9048","NC1011034","TT","Resolved",2928,5
"9049","NC1011053","MCL","Resolved",30,7
"9050","NC1011057","TT","Resolved",1891,5
"9051","NC1012034","TT","Resolved",462,5
"9052","NC1050075","MCL","Resolved",89.9583333333333,5
"9053","NC1056022","TT","Resolved",426,4
"9054","NC1057002","MCL","Resolved",91,4
"9055","NC1057020","MCL","Resolved",29,7
"9056","NC1058003","MCL","Resolved",89.9583333333333,24
"9057","NC1058018","TT","Resolved",1440,5
"9058","NC1058021","TT","Archived",1736,9
"9059","NC1058023","MCL","Resolved",29,7
"9060","NC1058024","MCL","Resolved",91.0416666666667,5
"9061","NC1061002","MCL","Resolved",29,6
"9062","NC1081029","TT","Addressed",186.958333333333,4
"9063","NC1088010","TT","Resolved",2287,4
"9064","NC1088011","TT","Resolved",2287,4
"9065","NC1088024","TT","Resolved",432,4
"9066","NC2013029","MCL","Resolved",90,15
"9067","NC2013031","MCL","Resolved",90,5
"9068","NC2023007","MCL","Resolved",90,5
"9069","NC2036016","MCL","Resolved",90,4
"9070","NC2049039","MCL","Resolved",29,5
"9071","NC2060089","MCL","Resolved",91.0416666666667,5
"9072","NC2080006","MCL","Resolved",91.0416666666667,15
"9073","NC2080011","TT","Resolved",1186,5
"9074","NC2080026","MCL","Resolved",91,5
"9075","NC2080082","TT","Resolved",754,5
"9076","NC2084006","MCL","Resolved",91.0416666666667,25
"9077","NC2084008","MCL","Resolved",91.0416666666667,50
"9078","NC2084010","MCL","Resolved",90,5
"9079","NC2090016","TT","Addressed",208.958333333333,3
"9080","NC3005015","TT","Resolved",2287,5
"9081","NC3017023","MCL","Resolved",90,25
"9082","NC3017026","MCL","Resolved",90,5
"9083","NC3017050","MCL","Resolved",91.0416666666667,5
"9084","NC3034011","MCL","Resolved",90,5
"9085","NC3041006","MCL","Resolved",89.9583333333333,12
"9086","NC3041048","MCL","Resolved",91,5
"9087","NC3041092","MCL","Resolved",91.0416666666667,13
"9088","NC3076029","MCL","Resolved",29,7
"9089","NC3079018","TT","Archived",1703.95833333333,3
"9090","NC3079031","MCL","Resolved",91.0416666666667,55
"9091","NC3085006","MCL","Resolved",91,5
"9092","NC3086015","MCL","Resolved",90,5
"9093","NC3095002","MCL","Resolved",91.0416666666667,40
"9094","NC3095005","TT","Resolved",2623,20
"9095","NC3095018","MCL","Archived",91.0416666666667,16
"9096","NC3099029","MCL","Resolved",91.0416666666667,45
"9097","NC4019006","MCL","Resolved",365,12
"9098","NC4019015","MCL","Resolved",91,10
"9099","NC4035004","MCL","Resolved",91,5
"9100","NC4039004","MCL","Resolved",90,5
"9101","NC4039012","TT","Resolved",2623,6
"9102","NC4051006","MCL","Resolved",91.0416666666667,25
"9103","NC4051007","MCL","Resolved",91,5
"9104","NC4051008","MCL","Addressed",90,3
"9105","NC4064003","MCL","Resolved",365,15
"9106","NC4064011","TT","Archived",2592,12
"9107","NC4073012","MCL","Resolved",89.9583333333333,10
"9108","NC4092070","MCL","Resolved",91,5
"9109","NC4092073","MCL","Resolved",91.0416666666667,46
"9110","NC4092105","MCL","Resolved",91.0416666666667,15
"9111","NC4092168","MCL","Resolved",91.0416666666667,5
"9112","NC4098009","MCL","Resolved",30,5
"9113","NC4392141","MCL","Resolved",91,18
"9114","NC4392174","MCL","Archived",91.0416666666667,8
"9115","NC4392443","MCL","Resolved",91,5
"9116","NC4392525","MCL","Resolved",91,15
"9117","NC4392613","TT","Resolved",405,4
"9118","NC5063020","MCL","Resolved",91,15
"9119","NC5082010","MCL","Resolved",364,10
"9120","NC6027009","MCL","Resolved",91.0416666666667,20
"9121","NC6046002","MCL","Resolved",91.0416666666667,24
"9122","NC7016028","MCL","Resolved",91,7
"9123","NC7071022","MCL","Resolved",91.0416666666667,25
"9124","NC7071031","MCL","Resolved",29,7
"9125","ND0210512","MCL","Resolved",90,5
"9126","ND0300762","TT","Resolved",2378.95833333333,6
"9127","ND0500620","TT","Resolved",917.958333333333,13
"9128","ND0510107","TT","Resolved",1892,6
"9129","ND0510149","TT","Resolved",1513,4
"9130","ND0511249","TT","Resolved",1513,10
"9131","ND0511413","TT","Resolved",1513,4
"9132","ND0700344","TT","Resolved",784,4
"9133","ND0800570","MCL","Resolved",29,4
"9134","ND0900336","MCL","Resolved",91.0416666666667,8
"9135","ND0910480","TT","Resolved",2408.95833333333,4
"9136","ND1010449","MCL","Archived",90,6
"9137","ND1211226","MCL","Resolved",89.9583333333333,4
"9138","ND1300730","MRDL","Resolved",91,8
"9139","ND1811323","TT","Resolved",1892,6
"9140","ND1911236","MCL","Resolved",90,5
"9141","ND2011162","TT","Resolved",1513,4
"9142","ND2200827","MCL","Resolved",30,8
"9143","ND2210223","MCL","Resolved",30,4
"9144","ND2301467","MCL","Resolved",91.0416666666667,8
"9145","ND2311802","TT","Resolved",830,4
"9146","ND2701631","TT","Resolved",1303.95833333333,6
"9147","ND2710034","TT","Resolved",1191,8
"9148","ND2711671","MCL","Resolved",365,4
"9149","ND2711688","MCL","Resolved",29,4
"9150","ND2711712","MCL","Resolved",30,4
"9151","ND2711735","MCL","Resolved",91,4
"9152","ND2711746","MCL","Resolved",91,12
"9153","ND2810146","MCL","Resolved",30,4
"9154","ND2901054","MRDL","Resolved",91,8
"9155","ND3111565","MCL","Resolved",91,4
"9156","ND3211493","TT","Resolved",2451,16
"9157","ND3311394","MCL","Resolved",30,12
"9158","ND3400269","MCL","Resolved",29,4
"9159","ND4011780","MCL","Archived",30,6
"9160","ND4200404","TT","Resolved",235.958333333333,3
"9161","ND4701042","MCL","Resolved",91.0416666666667,8
"9162","ND5100663","TT","Resolved",2128,11
"9163","ND5200169","MCL","Resolved",30,12
"9164","ND5301555","MCL","Archived",91.0416666666667,15
"9165","ND5311709","TT","Resolved",643,4
"9166","NE3100303","MCL","Resolved",30,16
"9167","NE3100307","MCL","Resolved",91.0416666666667,31
"9168","NE3100309","MCL","Resolved",91,10
"9169","NE3100901","MCL","Resolved",30,3
"9170","NE3101104","MCL","Resolved",30,8
"9171","NE3101105","MCL","Resolved",30,4
"9172","NE3101502","MCL","Resolved",30,10
"9173","NE3101701","MCL","Resolved",30,8
"9174","NE3101906","MCL","Resolved",91,4
"9175","NE3101908","MCL","Resolved",29,4
"9176","NE3102102","MCL","Resolved",30,4
"9177","NE3102304","MCL","Resolved",30,21
"9178","NE3102506","MCL","Resolved",88.9583333333333,8
"9179","NE3102507","MCL","Resolved",30,4
"9180","NE3102508","TT","Resolved",2690.95833333333,35
"9181","NE3102510","MCL","Resolved",30,4
"9182","NE3102511","MCL","Resolved",30,18
"9183","NE3102701","MCL","Resolved",91,20
"9184","NE3102702","MCL","Resolved",30,4
"9185","NE3102707","MCL","Resolved",30,8
"9186","NE3102708","MCL","Resolved",91.0416666666667,15
"9187","NE3102901","MCL","Resolved",91.0416666666667,103
"9188","NE3103101","MCL","Resolved",30,15
"9189","NE3103103","MCL","Resolved",30,12
"9190","NE3103105","MCL","Resolved",29,4
"9191","NE3103304","MCL","Resolved",91.0416666666667,35
"9192","NE3103305","MCL","Resolved",29.0416666666667,8
"9193","NE3103306","TT","Resolved",1314.95833333333,7
"9194","NE3103505","MCL","Archived",274.041666666667,189
"9195","NE3103506","MCL","Resolved",30,4
"9196","NE3103508","MCL","Resolved",91.0416666666667,84
"9197","NE3103703","MCL","Resolved",30,4
"9198","NE3103704","MCL","Resolved",91,16
"9199","NE3104101","MCL","Resolved",29.0416666666667,20
"9200","NE3104103","MCL","Resolved",30,16
"9201","NE3104107","TT","Resolved",2453,30
"9202","NE3104304","MCL","Resolved",29,4
"9203","NE3104501","TT","Unaddressed",1953.95833333333,2
"9204","NE3104701","MCL","Resolved",30,4
"9205","NE3104708","TT","Resolved",2665,16
"9206","NE3104712","TT","Resolved",2521,9
"9207","NE3104901","MCL","Resolved",91,4
"9208","NE3105101","MCL","Archived",91.0416666666667,48
"9209","NE3105103","MCL","Resolved",27,3
"9210","NE3105106","MCL","Resolved",30,8
"9211","NE3105108","MCL","Archived",91.0416666666667,121
"9212","NE3105303","MCL","Resolved",29.0416666666667,8
"9213","NE3105306","MCL","Resolved",30,4
"9214","NE3105701","MCL","Resolved",91.0416666666667,16
"9215","NE3106106","MCL","Resolved",30,12
"9216","NE3106303","MCL","Resolved",29,4
"9217","NE3106501","MCL","Resolved",30,4
"9218","NE3106503","MCL","Resolved",30,20
"9219","NE3106506","MCL","Resolved",30,8
"9220","NE3106901","MCL","Resolved",91.0416666666667,14
"9221","NE3107501","MCL","Resolved",30,7
"9222","NE3107703","MCL","Resolved",30,4
"9223","NE3107905","MCL","Resolved",30,10
"9224","NE3107906","MCL","Resolved",30,7
"9225","NE3108103","MCL","Resolved",30,8
"9226","NE3108301","MCL","Resolved",29.0416666666667,8
"9227","NE3108701","MCL","Resolved",30,4
"9228","NE3108904","MCL","Resolved",30,28
"9229","NE3108908","MCL","Resolved",91.0416666666667,4
"9230","NE3109101","MCL","Resolved",30,3
"9231","NE3109502","MCL","Archived",91.0416666666667,112
"9232","NE3109506","MCL","Resolved",27,4
"9233","NE3109507","TT","Resolved",30,15
"9234","NE3109509","MCL","Resolved",30,12
"9235","NE3109703","MCL","Resolved",91,8
"9236","NE3109705","MCL","Resolved",29.0416666666667,3
"9237","NE3109902","MCL","Resolved",30,8
"9238","NE3110101","MCL","Resolved",91.0416666666667,24
"9239","NE3110106","MCL","Resolved",30,4
"9240","NE3110903","MCL","Resolved",29,4
"9241","NE3110906","TT","Resolved",1099,12
"9242","NE3110907","TT","Resolved",2106,10
"9243","NE3110908","MCL","Resolved",30,15
"9244","NE3110909","MCL","Resolved",29.0416666666667,4
"9245","NE3111102","MCL","Resolved",30,3
"9246","NE3111103","MCL","Resolved",91,4
"9247","NE3111106","MCL","Resolved",30,12
"9248","NE3111107","TT","Resolved",2119,4
"9249","NE3111917","MCL","Resolved",30,4
"9250","NE3112102","MCL","Resolved",89.9583333333333,4
"9251","NE3112501","MCL","Resolved",29.9583333333333,4
"9252","NE3112703","TT","Resolved",29,8
"9253","NE3112704","MCL","Resolved",91,12
"9254","NE3112706","MCL","Resolved",29,4
"9255","NE3112708","MCL","Resolved",30,15
"9256","NE3112903","MCL","Resolved",29.0416666666667,3
"9257","NE3113101","MCL","Resolved",29.0416666666667,4
"9258","NE3113109","MCL","Resolved",30,4
"9259","NE3113110","MCL","Resolved",91.0416666666667,40
"9260","NE3113111","MCL","Resolved",29,3
"9261","NE3113301","MCL","Resolved",30,8
"9262","NE3113303","MCL","Resolved",30,4
"9263","NE3113308","MCL","Resolved",29,8
"9264","NE3113701","MCL","Resolved",29,4
"9265","NE3113702","MCL","Resolved",29,4
"9266","NE3113705","MCL","Resolved",91.0416666666667,4
"9267","NE3113706","TT","Resolved",2402.95833333333,8
"9268","NE3113902","MCL","Resolved",91.0416666666667,60
"9269","NE3114101","MCL","Resolved",30,12
"9270","NE3114102","MCL","Resolved",30,20
"9271","NE3114505","MCL","Resolved",91.0416666666667,31
"9272","NE3114703","MCL","Resolved",30,3
"9273","NE3114901","MCL","Resolved",30,17
"9274","NE3115106","MCL","Resolved",91,8
"9275","NE3115303","MCL","Resolved",30,8
"9276","NE3115307","MCL","Resolved",91,4
"9277","NE3115313","MCL","Resolved",91.0416666666667,15
"9278","NE3115701","TT","Resolved",2592,4
"9279","NE3115704","MCL","Resolved",29.0416666666667,4
"9280","NE3115711","MCL","Resolved",30,8
"9281","NE3115901","MCL","Resolved",27,4
"9282","NE3115910","MCL","Resolved",30,4
"9283","NE3116501","MCL","Resolved",30,4
"9284","NE3116702","MCL","Resolved",28,4
"9285","NE3116903","MCL","Resolved",30,12
"9286","NE3116909","TT","Resolved",2377.95833333333,4
"9287","NE3117308","MCL","Resolved",88.9583333333333,4
"9288","NE3117502","MCL","Resolved",91.0416666666667,44
"9289","NE3117905","TT","Resolved",30,20
"9290","NE3118104","MCL","Resolved",91.0416666666667,16
"9291","NE3118702","MCL","Resolved",30,12
"9292","NE3118703","MCL","Resolved",91.0416666666667,8
"9293","NE3118706","MCL","Resolved",90,8
"9294","NE3120017","TT","Resolved",2488,4
"9295","NE3120024","TT","Resolved",2488,10
"9296","NE3120030","MCL","Resolved",30,6
"9297","NE3120063","MCL","Resolved",30,8
"9298","NE3120071","TT","Resolved",2089,4
"9299","NE3120093","MCL","Resolved",30,14
"9300","NE3120113","MCL","Resolved",30,3
"9301","NE3120121","MCL","Resolved",29,3
"9302","NE3120126","MCL","Archived",30,5
"9303","NE3120144","MCL","Resolved",91.0416666666667,25
"9304","NE3120178","MCL","Resolved",30,8
"9305","NE3120182","MCL","Resolved",91,18
"9306","NE3120193","MCL","Resolved",91.0416666666667,12
"9307","NE3120195","MCL","Resolved",91.0416666666667,20
"9308","NE3120242","MCL","Archived",88.9583333333333,3
"9309","NE3120274","MCL","Resolved",30,7
"9310","NE3120293","TT","Resolved",2378.95833333333,18
"9311","NE3120303","MCL","Resolved",91.0416666666667,67
"9312","NE3120304","MCL","Resolved",29.0416666666667,8
"9313","NE3120343","TT","Resolved",2078,8
"9314","NE3120358","MCL","Resolved",29,8
"9315","NE3120372","TT","Resolved",2478,69
"9316","NE3120403","MCL","Resolved",91.0416666666667,8
"9317","NE3120426","MCL","Resolved",91,4
"9318","NE3120446","TT","Resolved",2685.95833333333,21
"9319","NE3120455","MCL","Resolved",91,16
"9320","NE3120468","MCL","Resolved",30,8
"9321","NE3120483","MCL","Resolved",30,7
"9322","NE3120502","MCL","Resolved",90,8
"9323","NE3120516","MCL","Resolved",91.0416666666667,8
"9324","NE3120518","MCL","Resolved",30,8
"9325","NE3120521","MCL","Resolved",89.9583333333333,4
"9326","NE3120523","MCL","Resolved",29,4
"9327","NE3120524","MCL","Resolved",90,8
"9328","NE3120568","TT","Resolved",2475,8
"9329","NE3120574","MCL","Resolved",30,15
"9330","NE3120603","MCL","Resolved",30,4
"9331","NE3120612","MCL","Resolved",30,8
"9332","NE3120617","MCL","Resolved",91,8
"9333","NE3120618","MCL","Resolved",30,4
"9334","NE3120641","MCL","Resolved",91,5
"9335","NE3120645","MCL","Resolved",91.0416666666667,8
"9336","NE3120693","TT","Resolved",2089,3
"9337","NE3120705","MCL","Resolved",30,18
"9338","NE3120719","MCL","Resolved",88.9583333333333,4
"9339","NE3120732","MCL","Resolved",91.0416666666667,4
"9340","NE3120765","MCL","Resolved",30,4
"9341","NE3120839","MCL","Resolved",30,3
"9342","NE3120840","MCL","Archived",91.0416666666667,25
"9343","NE3120890","MCL","Resolved",29,10
"9344","NE3120954","MCL","Resolved",30,4
"9345","NE3120959","MCL","Resolved",91,4
"9346","NE3120968","MCL","Resolved",30,4
"9347","NE3120974","MCL","Resolved",29,4
"9348","NE3121018","MCL","Resolved",29,4
"9349","NE3121023","MCL","Resolved",91,3
"9350","NE3121026","TT","Resolved",2718.95833333333,20
"9351","NE3121047","MCL","Resolved",30,3
"9352","NE3121057","MCL","Resolved",90,4
"9353","NE3121104","MCL","Resolved",90,4
"9354","NE3121106","MCL","Resolved",91.0416666666667,15
"9355","NE3121117","MCL","Resolved",29,4
"9356","NE3121120","TT","Resolved",432,4
"9357","NE3121128","TT","Resolved",2089,4
"9358","NE3121132","MCL","Resolved",90,4
"9359","NE3121157","MCL","Resolved",91,13
"9360","NE3121160","MCL","Resolved",91.0416666666667,10
"9361","NE3121162","MCL","Resolved",29.9583333333333,4
"9362","NE3121166","MCL","Resolved",29,8
"9363","NE3121193","TT","Resolved",2269,12
"9364","NE3121206","TT","Resolved",2086,8
"9365","NE3121208","MCL","Archived",91.0416666666667,24
"9366","NE3121218","MCL","Resolved",29.0416666666667,4
"9367","NE3121284","MCL","Resolved",90,4
"9368","NE3121296","MCL","Resolved",30,4
"9369","NE3121298","MCL","Resolved",29,4
"9370","NE3121299","MCL","Resolved",30,3
"9371","NE3121325","TT","Resolved",432,4
"9372","NE3121334","MCL","Resolved",91.0416666666667,4
"9373","NE3121337","MCL","Resolved",30,4
"9374","NE3121339","MCL","Archived",30,6
"9375","NE3121341","MCL","Resolved",91,7
"9376","NE3121348","MCL","Resolved",91.0416666666667,24
